,NAME OF COMPANY,SYMBOL,Sscore,beta,cagr,currency,debtToEquity,earningsGrowth,ebitda,ebitdaMargins,financialCurrency,grossMargins,grossProfits,kendall,marketCap,market_cagr,net_cagr,operatingMargins,pearson,period,price,returns,revenueGrowth,revenuePerShare,sector,sharp_ratio,spearman,std,totalCash,totalCashPerShare,totalDebt,totalRevenue,volitility
380,Dalmia Bharat Limited,DALBHARAT.NS,8927081138.713003,0.9887870785459033,0.15210558025421417,INR,24.485,-0.048,23160000512.0,0.17105,INR,0.58198,,0.2731233311486378,390049923072.0,0.13135178960181237,0.020753790652401793,0.07467,0.510485236031345,4.405479452054794,2076.699951171875,0.1447438703776324,0.154,722.395,Basic Materials,0.022887021918640754,0.39535910482947,0.025096338005368146,32199999488.0,171.751,38549999616.0,135399997440.0,6.324277177352773
381,Dalmia Bharat Sugar and Industries Limited,DALMIASUG.NS,1071954836.5113721,0.7749253158434112,0.35159618969794315,INR,17.151,0.147,3772774912.0,0.12744,INR,0.26464,8411300000.0,0.15365980284529313,29364604928.0,0.1260966657147795,0.22549952398316364,0.09568,0.2478245849658268,11.378082191780821,362.20001220703125,0.308195172216103,-0.025,365.678,Consumer Defensive,0.03650499773927597,0.2266521229096136,0.033502172055401486,5725599744.0,70.743,4173799936.0,29605400576.0,8.442547357961175
382,Damodar Industries Limited,DAMODARIND.NS,4291335.16760709,0.9512478207928194,0.03656032424345401,INR,225.802,,507491968.0,0.07073,INR,0.23518999,2057976738.0,0.18860229265412387,993210752.0,0.12575333963026103,-0.08919301538680702,0.03878,0.3168493266137771,6.8712328767123285,42.20000076293945,0.036660533163659886,-0.495,306.718,Consumer Cyclical,0.004320669262757931,0.27482645222882657,0.03367031757300931,8555000.0,0.361,2596062976.0,7175300096.0,8.484920028398346
383,Dangee Dums Limited,DANGEE.NS,12423838.421699477,0.18778254472280714,0.04413048916526252,INR,155.705,,31880000.0,0.12769,INR,0.46179,84428000.0,0.0590570329056064,2040168832.0,0.1134921815624097,-0.06936169239714718,0.02786,0.08367047078904033,4.663013698630137,13.25,0.04420312268234744,0.187,1.676,Consumer Cyclical,0.006089612892242967,0.08435537146970057,0.028804658045978735,6049000.0,0.039,273932992.0,249672992.0,7.258773827586642
384,Datamatics Global Services Limited,DATAMATICS.NS,853362098.1892208,1.0257006618763738,0.3172617932208479,INR,2.043,0.311,2425600000.0,0.16623,INR,0.38278,5972600000.0,0.23705419549025575,27293526016.0,0.1260966657147795,0.1911651275060684,0.14228,0.30584393137370897,11.378082191780821,463.0,0.2818740489162652,0.329,247.51,Technology,0.031266099429181966,0.3454407242011857,0.03577509934340562,4012999936.0,68.07,212600000.0,14591899648.0,9.015325034538217
385,Data Patterns (India) Limited,DATAPATTNS.NS,6693675128.772496,1.0058619076077753,0.7487827785926546,INR,0.213,-0.181,1810300032.0,0.39126998,INR,0.63060004,,0.20488003323023113,91816558592.0,0.055097801514135236,0.6936849770785194,0.37300998,0.32477491421715765,1.3945205479452054,1640.050048828125,0.5709744296304843,0.108,88.803,Industrials,0.07290270111861628,0.302080782343445,0.031079390905779932,6002100224.0,113.732,24900000.0,4626699776.0,7.832006508256543
386,D.B.Corp Limited,DBCORP.NS,-37172887.73858032,0.48246398439032767,-0.008459917957162166,INR,10.87,-0.446,2865307392.0,0.13828,INR,0.41976002,8190200000.0,0.15556214147076497,21295546368.0,0.1260966657147795,-0.13455658367194168,0.099429995,0.26045822763276083,11.378082191780821,119.6500015258789,-0.00869072919569322,0.037,117.091,Communication Services,-0.0017455709797818849,0.2296379413328369,0.019756870970746493,2303960064.0,12.979,2020760064.0,20720709632.0,4.978731484628116
387,Dilip Buildcon Limited,DBL.NS,-185529254.48071167,1.0842308611344982,-0.05356680690276505,INR,278.247,,9661652992.0,0.09231,INR,0.15745,14131978000.0,0.25118702120484476,25707739136.0,0.124300790873207,-0.17786759777597205,0.059109997,0.39450935318748587,6.767123287671233,171.60000610351562,-0.0562528101858363,0.034,657.922,Industrials,-0.007216863898424446,0.3626353117290352,0.03093108591033783,5996099072.0,40.719,97668284416.0,104662949888.0,7.794633649405133
388,Dhampur Bio Organics Limited,DBOL.NS,-1185308.5476644877,1.5527343038936843,-0.0008650062313824147,INR,,,,0.0,INR,0.0,,0.20836855452240072,11163079680.0,0.045940931574015575,-0.04680593780539799,0.0,0.3514883389283509,0.6876712328767123,168.0,-0.0008873640513442966,,,Consumer Defensive,-0.00010618114191087524,0.30892546367659496,0.033163006675785874,,,,,8.35707768229804
389,D B Realty Limited,DBREALTY.NS,126298619.28851658,0.9603677447556744,0.0423343013138473,INR,96.729,,-4930382848.0,-0.59008,INR,-0.65596,791323000.0,0.22733806303154133,28063977472.0,0.1260966657147795,-0.08376236440093221,-0.59036,0.2748374943751645,11.378082191780821,79.5,0.042413516628847237,76.557,29.541,Real Estate,0.004500382008021752,0.3306300442132911,0.03739851536381292,1577912064.0,4.613,25897271296.0,8355454976.0,9.424425871680855
390,DB (International) Stock Brokers Limited,DBSTOCKBRO.NS,-18747009.135575835,0.2045346164639778,-0.12090465291049202,INR,,,,0.0,INR,0.0,,0.08909481032922431,848453888.0,0.1172114122652228,-0.23811606517571482,0.0,0.09216694600154057,11.219178082191782,23.450000762939453,-0.1319053738247202,,,Financial Services,-0.022095495584052098,0.12783268494659095,0.023689625839022545,,,,,5.969785711433682
391,Dishman Carbogen Amcis Limited,DCAL.NS,429454269.54082084,0.8679672943884899,0.1878144460222524,INR,36.699,0.327,2757775104.0,0.116689995,INR,0.74336,15732800000.0,0.2061748262643924,20372772864.0,0.1260966657147795,0.06171778030747288,0.04597,0.27964428207615466,11.378082191780821,128.14999389648438,0.17606185674542477,0.138,150.802,Healthcare,0.021079814338856844,0.3013293463952541,0.03314346846026736,4212999936.0,26.914,20382699520.0,23633500160.0,8.352154051987375
392,DCB Bank Limited,DCBBANK.NS,683304099.5414094,1.0474846366051143,0.12195894699489651,INR,,0.245,,0.0,INR,0.0,,0.3077540836206029,35897700352.0,0.1260966657147795,-0.004137718719882999,0.31901,0.45556832867192226,11.378082191780821,115.19999694824219,0.11771507599256813,0.3,63.214,Financial Services,0.019034759687700714,0.4419265904950129,0.024540541887306148,23684200448.0,76.111,41181200384.0,19672299520.0,6.184216555601149
393,Dc Infotech And Communication Limited,DCI.NS,67380691.74219657,0.11796463038076371,0.45268229213856204,INR,,,,0.0,INR,0.0,,0.04536690832834812,1904633984.0,0.12408560347542608,0.32859668866313596,0.0,0.038677957665243366,3.350684931506849,158.3000030517578,0.3807954258098954,,,Technology,0.035377239043423776,0.061574122313603194,0.04271370520769827,,,,,10.763853712339964
394,DCM  Limited,DCM.NS,27855356.215973005,0.6951508065720103,0.19924559906325334,INR,4.533,,16440750.0,0.02279,INR,0.9529,663747000.0,0.17150971599367298,1206600576.0,0.1260966657147795,0.07314893334847383,-0.07554,0.23214237906886803,11.378082191780821,64.44999694824219,0.1858591593204898,-0.037,38.673,Industrials,0.023085813789610693,0.2516638110093765,0.03194760008164813,151100000.0,8.08,8300000.0,721425024.0,8.05079522057533
395,DCM Financial Services Limited,DCMFINSERV.NS,280644.22502510453,0.1391298158507227,0.016152998460917667,INR,,,,0.0,INR,0.99274004,28286000.0,0.028099401137681272,100165952.0,0.1260966657147795,-0.10994366725386184,0.11837,0.06386612915007085,11.378082191780821,4.5,0.016397227805880432,-0.374,1.268,Financial Services,0.002801792619363359,0.03613051255556606,0.02322383314859134,36318000.0,1.527,768276992.0,25335000.0,5.852405953445017
396,DCM Nouvelle Limited,DCMNVL.NS,84556236.76106943,0.7221433114638219,0.31481418613653256,INR,,,,0.0,INR,0.0,1824400000.0,0.17115835532408835,2787646720.0,0.12529708565971776,0.1895171004768148,0.0,0.2687622793725303,3.8383561643835615,149.25,0.2789632678373465,,,Consumer Cyclical,0.030332479418722556,0.25529481211118477,0.03649543709603102,,,,,9.196850148199818
397,DCM Shriram Limited,DCMSHRIRAM.NS,5111721883.133177,0.832832869287004,0.3310329464244648,INR,27.563,-0.535,16064199680.0,0.13912,INR,0.32726002,,0.17853132063374946,131733422080.0,0.1260966657147795,0.20493628070968528,0.11659,0.29685607948732184,11.378082191780821,827.7000122070312,0.29251264724059955,-0.027,740.48,Basic Materials,0.03880353066383484,0.26257822583851737,0.02991388807459273,9739899904.0,62.456,17071699968.0,115469803520.0,7.538299794797368
398,DCM Shriram Industries Limited,DCMSRIND.NS,,1.3888769115991704,-0.15199204784910603,INR,,,,,,,,0.2870945597551428,,0.055097801514135236,-0.20708984936324126,,0.48367281671308227,1.3945205479452054,68.8499984741211,-0.16842097722619953,,,,-0.02319353520140848,0.4096370305539037,0.02881566804764162,,,,,7.261548348005688
399,DCW Limited,DCW.NS,255554902.10376814,1.0854700926609686,0.17703526942173142,INR,,,,0.0,INR,0.0,,0.23840226305197557,13341006848.0,0.1260966657147795,0.05093860370695191,0.0,0.33527141763322205,11.378082191780821,45.20000076293945,0.16673658377425163,,,Basic Materials,0.01915559335329172,0.34777324048616365,0.03454098748142328,,,,,8.704328845318667
400,DCX Systems Limited,DCXINDIA.NS,-2347865729.812876,0.7060581253602541,-0.623295650587188,INR,398.808,,911900032.0,0.08163,INR,0.117180005,1014430000.0,0.1266031746031746,18092167168.0,-0.007390393632482728,-0.6159052569547053,0.07985,0.15656029256205972,0.5123287671232877,187.0500030517578,-1.0003676362433813,,140.219,Industrials,-0.12977249812093247,0.1812523434570679,0.030589785198835744,6951349760.0,78.808,5227219968.0,11171269632.0,7.708625870106608
401,Deccan Cements Limited,DECCANCE.NS,186641777.0635307,0.8038220455612588,0.19868513355544826,INR,24.462,-0.553,1009216000.0,0.13076,INR,0.51953,4581684000.0,0.20919275445718927,6556210176.0,0.1260966657147795,0.07258846784066875,0.09613,0.3321752354847424,11.378082191780821,468.04998779296875,0.18538098222486477,0.108,551.012,Basic Materials,0.0284679368191644,0.3070717009758631,0.025840960060632547,1955368960.0,139.622,1628653952.0,7717932032.0,6.5119219352794016
402,Deepak Fertilizers and Petrochemicals Corporation Limited,DEEPAKFERT.NS,1914509833.6876535,0.821970735366467,0.18271784065822083,INR,67.383,0.339,22488549376.0,0.21382,INR,0.33768,25150800000.0,0.21108000452768985,75206410240.0,0.1260966657147795,0.05662117494344132,0.19236,0.3274180738840573,11.378082191780821,595.5999755859375,0.17166327865461595,0.409,859.193,Basic Materials,0.025456737365578765,0.3101466549156745,0.026759261288752317,10754799616.0,85.197,31564900352.0,105176301568.0,6.7433338447655835
403,Deepak Nitrite Limited,DEEPAKNTR.NS,18912740877.02814,0.8709503951028357,0.5518032827994928,INR,,,,0.0,INR,0.0,,0.20832409279130606,269089734656.0,0.1260966657147795,0.42570661708471325,0.0,0.36633562951134285,11.378082191780821,1972.9000244140625,0.4494941248568606,,,Basic Materials,0.0702841410922118,0.3058371697219944,0.025378510954980348,,,,,6.395384760655047
404,DEEP ENERGY RESOURCES LIMITED,DEEPENR.NS,28723191.3365291,1.1003387702095977,0.07053506926439734,INR,8.277,778.0,2564750.0,0.089370005,INR,0.63,20355000.0,0.22098942129670454,3776000000.0,0.1260966657147795,-0.05556159645038217,-0.01641,0.3226822885188504,11.378082191780821,118.0,0.06972156002051424,128.4,0.897,Energy,0.0076067773666655455,0.32312997555105,0.036371888368483075,23709000.0,0.751,348688992.0,28697000.0,9.165715868857735
405,Deep Industries Limited,DEEPINDS.NS,1243076058.5258107,0.9224421987657888,1.951194337781351,INR,6.137,0.451,1169019776.0,0.36321998,INR,0.53143,1712663000.0,0.14667651575615281,10496717824.0,0.11808077315350007,1.833113564627851,0.28779,0.23619436960525875,2.0547945205479454,161.75,1.0987788358906656,0.301,50.313,Energy,0.11842521437354499,0.21674775001776816,0.03681845541780705,991878976.0,15.701,702427008.0,3218439936.0,9.278250765287376
406,Delhivery Limited,DELHIVERY.NS,-13829524679.451502,0.798789596402048,-0.3299530275583561,INR,11.609,,-6097874944.0,-0.08199,INR,0.8305,55210870000.0,0.15543424675433007,270155923456.0,0.14180239692743934,-0.47175542448579544,-0.13613,0.2067881177361876,0.9808219178082191,362.1499938964844,-0.40727391054182444,-0.086,107.301,Industrials,-0.05119089932412273,0.23077624295307722,0.03157136000758477,28897710080.0,39.14,10896860160.0,74374299648.0,7.955982721911362
407,DELPHI WORLD MONEY LIMITED,DELPHIFX.NS,75869116.4266194,0.5857011472317503,0.19487115054446713,INR,,,,0.0,INR,0.0,,0.11932078491961376,3683334912.0,0.1260966657147795,0.06877448482968762,0.0,0.17887714695338883,11.378082191780821,331.0,0.18212102439027966,,,Financial Services,0.020597941332851404,0.17562521146956656,0.03508615089540894,,,,,8.841710025643053
408,Delta Corp Limited,DELTACORP.NS,965328676.2199688,1.2138220629430392,0.13552720277679176,INR,3.039,0.069,3503399936.0,0.34320998,INR,0.66150004,,0.295453920416881,60530212864.0,0.1260966657147795,0.009430537062012245,0.28575,0.4011871912783998,11.378082191780821,226.1999969482422,0.13001155188075755,0.04,38.156,Consumer Cyclical,0.015947881736165057,0.4238424380996453,0.032350306153808635,6634599936.0,24.765,675100032.0,10207699968.0,8.152277150759776
409,Delta Manufacturing Limited,DELTAMAGNT.NS,7259828.443329779,0.3780025701110293,0.08232212865794031,INR,91.251,,-83769912.0,-0.09871,INR,0.5667,515538330.0,0.060607173583798156,798098432.0,0.1260966657147795,-0.0437745370568392,-0.13846,0.11417727861808202,11.378082191780821,73.55000305175781,0.08092292874317565,-0.136,78.235,Industrials,0.009096407350578255,0.08695102302597604,0.03530214959947085,101978000.0,9.411,393759008.0,848636416.0,8.896141699066655
410,Den Networks Limited,DEN.NS,-82542183.97607543,0.7675844830191447,-0.04171966570335428,INR,0.848,1.668,1521430016.0,0.13458,INR,0.45779,5175140000.0,0.18688977286871813,14531471360.0,0.1260966657147795,-0.1678163314181338,0.029059999,0.26906943461831984,11.378082191780821,30.450000762939453,-0.04359213902248696,-0.068,23.694,Communication Services,-0.005680235808968723,0.2721062878641198,0.030453784750895545,26927720448.0,56.476,275969984.0,11304699904.0,7.674353757225678
411,De Nora India Limited,DENORA.NS,234349647.9890804,0.8318222696284638,0.2983436079409434,INR,,,,0.0,INR,0.0,,0.18763849954515677,7719278592.0,0.1260966657147795,0.17224694222616388,0.0,0.2543665574858829,11.378082191780821,1454.0999755859375,0.26707644741199354,,,Industrials,0.03035900896645348,0.27511552129558137,0.03490980794007203,,,,,8.797271600898151
412,Dev Information Technology Limited,DEVIT.NS,99917542.66287018,0.3427390807524503,0.42541028970691497,INR,37.192,,42671752.0,0.03827,INR,0.08154,105939000.0,0.09355763883289352,2264150272.0,0.11694626760596427,0.3084640221009507,0.026099999,0.1246672927695798,5.808219178082192,101.5,0.36204637725778477,-0.06,45.202,Technology,0.044130261095527756,0.1321789101165401,0.032555709791410564,38873000.0,1.76,130339000.0,1114887040.0,8.204038867435463
413,Devyani International Limited,DEVYANI.NS,6577440469.643761,1.1358988786253814,0.2175019206602229,INR,172.768,0.135,5040274944.0,0.17788,INR,0.56802,11637060000.0,0.25751022525751605,209986174976.0,0.060086227667830006,0.15741569299239289,0.13543001,0.43726547386469755,1.7506849315068493,174.3000030517578,0.20051565154637918,0.266,23.786,Consumer Cyclical,0.031323207208262725,0.3736069074517065,0.02540279559035873,321340000.0,0.265,14118899712.0,28334950400.0,6.4015044887704
414,Digicontent Limited,DGCONTENT.NS,1923568.0949056123,0.09310551642561767,0.018803262609460747,INR,,-0.979,18950000.0,0.0054900004,INR,0.43007,1624600000.0,0.025531783396793132,951359104.0,0.12331879309912996,-0.10451553048966922,0.00064000004,0.03360354251019729,3.915068493150685,16.350000381469727,0.018966967341028793,0.065,59.225,Communication Services,0.002021915895709568,0.03752340888088948,0.037224962510306235,290300000.0,4.466,1504000000.0,3449400064.0,9.380690552597171
415,Dhampur Sugar Mills Limited,DHAMPURSUG.NS,420091807.847398,0.897800907139252,0.23404579503011913,INR,71.318,,3188100096.0,0.11033,INR,0.2054,,0.19068842006045117,16553632768.0,0.1260966657147795,0.10794912931533962,0.09231,0.28495578515908454,11.378082191780821,249.1999969482422,0.215120464078748,,433.818,Consumer Defensive,0.025377620352886033,0.2799681150977092,0.03363800952818835,557299968.0,8.399,7438799872.0,28895000576.0,8.476778401103465
416,Dhanlaxmi Bank Limited,DHANBANK.NS,-52867959.883948684,0.9082267150648147,-0.0821179695579487,INR,,9.75,,0.0,INR,0.0,4342269000.0,0.26208217208409423,4313854464.0,0.1260966657147795,-0.2082146352727282,0.0795,0.3419259887680705,11.378082191780821,17.049999237060547,-0.08765131290518281,0.252,17.82,Financial Services,-0.012255387919352089,0.38154229762063385,0.02838120445860603,7951600128.0,31.47,5798700032.0,4503669248.0,7.152063523568719
417,Dhani Services Limited,DHANI.NS,516646267.5794925,1.1408770195370619,0.2585250383426354,INR,32.713,,,0.0,INR,0.77416,8864468000.0,0.25460506129536525,20210071552.0,0.1260966657147795,0.1324283726278559,-0.67447,0.33464559932909177,11.378082191780821,37.04999923706055,0.2352132866217131,-0.702,15.955,Financial Services,0.025563802000907063,0.36986600816118287,0.03651202031644402,14095689728.0,21.674,13686706176.0,9222042624.0,9.201029119743893
418,Dhanuka Agritech Limited,DHANUKA.NS,1079781985.7462356,0.605274312739852,0.20877685680710778,INR,3.812,0.083,2597586432.0,0.15769,INR,0.34727,5386878000.0,0.16794922253457387,30485829632.0,0.1260966657147795,0.08268019109232827,0.15131,0.2973042965242024,11.378082191780821,667.9000244140625,0.19395698557962043,0.102,353.639,Basic Materials,0.03541914387046311,0.24768696227756054,0.02173035521445095,351870016.0,7.554,402084992.0,16472857600.0,5.476049514041639
419,Dharmaj Crop Guard Limited,DHARMAJ.NS,-829127367.5817711,1.4147785388132208,-0.6279011706491158,INR,,-0.515,536317504.0,0.09558,INR,0.17068,793020000.0,0.17933345089049552,6187602944.0,-0.036444546895244234,-0.5914566237538715,0.08262,0.331462985177769,0.4383561643835616,172.64999389648438,-1.0206166237486414,-0.056,178.093,Basic Materials,-0.13399815325670825,0.2608201571347401,0.030224789437937702,,,,5611409920.0,7.616646938360301
