,% Change,52 Week Range,Change,Circulating Supply,Day Chart,Market Cap,Name,Price (Intraday),Sscore,Symbol,Total Volume All Currencies (24Hr),Unnamed: 0,Volume in Currency (24Hr),Volume in Currency (Since 0:00 UTC),cagr,currency,marketCap,period,price,returns,sharp_ratio,std,volitility
95,-2.15%,,-0.1106,97.788M,,492.936M,GateToken USD,5.0409,11825415.54503426,GT-USD,1.577M,95,1.577M,1.577M,0.56884804938601,USD,475537344.0,3.7260273972602738,4.863002300262451,0.3109207921464536,0.02486748032355217,0.04961550793223223,12.503107998922523
96,+1.07%,,0.0316,162.234M,,482.172M,Huobi Token USD,2.9721,3257713.620437168,HT-USD,9.723M,96,9.723M,9.723M,0.14220770237571756,USD,468396672.0,5.284931506849315,2.88716983795166,0.09179909208738736,0.0069550315260078705,0.0523767735768958,13.198946941377743
97,-1.27%,,-0.000441,13.835B,,474.254M,XDC Network USD,0.034279,6857434.254065599,XDC-USD,3.429M,97,3.429M,3.429M,0.5820045737778627,USD,433114208.0,5.095890410958904,0.03130249306559563,0.31668650860380404,0.015832854539063284,0.0793724524758938,20.00185802392524
98,+1.15%,,0.48,11.272M,,472.292M,Dash USD,41.9,-8463022.692361997,DASH-USD,71.177M,98,71.177M,71.177M,-0.3024509115365851,USD,503497536.0,5.52054794520548,44.63497543334961,-0.24867386928629281,-0.01680846893431867,0.05870856366825893,14.794558044401251
99,-1.31%,,-0.0856,71.77M,,461.929M,Frax Share USD,6.4363,4084949.9844486713,FXS-USD,22.229M,99,22.229M,22.229M,0.2990154198068682,USD,529872800.0,2.3863013698630136,7.367856979370117,0.18061606918095197,0.007709303033574607,0.09296954992381669,23.428326580801805
100,+4.90%,,0.041256,514.208M,,454.051M,Kava USD,0.883011,-1777388.6382145383,KAVA-USD,181.049M,100,181.049M,181.049M,-0.09239857842299837,USD,481532192.0,3.5616438356164384,0.9209571480751038,-0.0669353146934461,-0.0036911107247727653,0.07196108379136952,18.13419311542512
101,-1.67%,,-0.0184,416.65M,,451.32M,Trust Wallet Token USD,1.0832,26514924.686688457,TWT-USD,10.518M,101,10.518M,10.518M,5.21730526377185,USD,458418560.0,2.797260273972603,1.1002488136291504,1.2616131973597886,0.0578399894774951,0.08655605960600138,21.812127020712346
102,+5.03%,,0.042143,497.669M,,438.031M,Wrapped Kava USD,0.880165,8131585.774598587,WKAVA-USD,,102,,,0.3095858921013017,USD,451592192.0,0.13150684931506848,0.9074148535728455,0.18621141242040687,0.018006480002644924,0.04103712531060572,10.341355578272642
103,+0.87%,,0.000241,14.749B,,413.28M,Flare USD,0.02802,-31748923.93631987,FLR-USD,12.134M,103,12.134M,12.134M,-0.6915271269397105,USD,419003360.0,0.34794520547945207,0.027400096878409386,-0.8120070837027863,-0.07577248052693389,0.04252533782378342,10.716385131593421
104,-3.51%,,-0.000797,18.456B,,404.151M,Kaspa USD,0.021898,41828259.25612896,KAS-USD,11.696M,104,11.696M,11.696M,129.5503360176502,USD,365292608.0,0.958904109589041,0.019662830978631973,3.3635157122983528,0.11450617488577529,0.11656388475055592,29.37409895714009
105,+0.37%,,0.0044,326.076M,,386.743M,THORChain USD,1.1861,13587251.25648453,RUNE-USD,23.22M,105,23.22M,23.22M,2.0189772348230166,USD,381044192.0,3.819178082191781,1.1645243167877197,0.762847571877937,0.03565794084189723,0.08489477610890732,21.393483579444645
106,-1.10%,,-0.003181,1.331B,,382.474M,Loopring USD,0.287265,1531853.5945300418,LRC-USD,26.616M,106,26.616M,26.616M,0.11536597145382199,USD,402337024.0,5.52054794520548,0.30218392610549927,0.07538084739014347,0.0038073890871401428,0.07856574149372542,19.798566856418805
107,+1.00%,,0.002254,1.68B,,382.024M,WOO Network USD,0.22743,-2004640.7331264992,WOO-USD,49.235M,107,49.235M,49.235M,-0.1892182169627934,USD,398751584.0,2.547945205479452,0.23535817861557007,-0.1448180706877165,-0.005027292212904411,0.11431101661572372,28.80637618716238
108,+0.47%,,0.000112,15.868B,,380.4M,Zilliqa USD,0.023973,-4901378.274351339,ZIL-USD,27.821M,108,27.821M,27.821M,-0.27380409409995776,USD,394848224.0,5.30958904109589,0.024883771315217018,-0.22088694615247564,-0.01241332232597642,0.07061248210487554,17.794345490428636
109,-0.01%,,-0.0002,198.877M,,378.194M,PancakeSwap USD,1.9016,2498880.377110795,CAKE-USD,30.785M,109,30.785M,30.785M,0.2128833301556632,USD,372364288.0,2.6301369863013697,1.8571360111236572,0.13324962053879186,0.00671084864376359,0.07879306530967319,19.855852458037642
110,+0.07%,,0.000459,560M,,375.809M,Nexo USD,0.671087,4268390.692919319,NEXO-USD,3.94M,110,3.94M,3.94M,0.29165725955271404,USD,376948768.0,5.046575342465753,0.673122763633728,0.17679015530576328,0.011323530026550767,0.06195490573128523,15.612636244283879
111,-7.28%,,-0.0896,328.895M,,375.275M,FTX Token USD,1.141,-1536066.2606467886,FTT-USD,12.821M,111,12.821M,12.821M,-0.10260719339090685,USD,375712800.0,3.797260273972603,1.1423484086990356,-0.07474499595618023,-0.004088405453971195,0.07254836394030717,18.282187712957406
112,+2.49%,,1e-06,9.711T,,344.074M,FLOKI USD,3.5e-05,,FLOKI-USD,48.421M,112,48.421M,48.421M,2.1102926144726033,USD,317711648.0,1.8520547945205479,3.271560126449913e-05,,,,
113,-2.03%,,-0.0923,77.014M,,343.124M,Convex Finance USD,4.4554,-3625978.6068153586,CVX-USD,8.109M,113,8.109M,8.109M,-0.2755226122808536,USD,368703136.0,1.9972602739726026,4.769339084625244,-0.22252271672246784,-0.009834412167341475,0.08978946973495562,22.626946373208817
114,-0.65%,,-0.002237,1B,,340.253M,Enjin Coin USD,0.340253,5945999.5416054875,ENJ-USD,17.6M,114,17.6M,17.6M,0.6247289982968289,USD,353006304.0,5.52054794520548,0.3530063033103943,0.3350847670190945,0.0168438905317835,0.07894265602806574,19.893549319072566
115,-0.90%,,-0.003726,816.901M,,334.887M,1inch Network USD,0.409949,-9754317.86337104,1INCH-USD,20.922M,115,20.922M,20.922M,-0.5144534337605633,USD,337528128.0,2.3917808219178083,0.4136351943016052,-0.4988081661100783,-0.02889927402841828,0.06849298299387555,17.260231714456637
116,+1.48%,,0.003247,1.489B,,330.782M,Basic Attention Token USD,0.222149,881010.9595948088,BAT-USD,28.2M,116,28.2M,28.2M,0.06332479172712957,USD,335033248.0,5.52054794520548,0.22500397264957428,0.042391643835468465,0.00262962247733338,0.06397146750947086,16.120809812386657
117,-0.56%,,-0.0118,156.256M,,328.716M,dYdX USD,2.1037,-13306243.656617647,DYDX-USD,72.866M,117,72.866M,72.866M,-0.6516496593224176,USD,337325344.0,1.6876712328767123,2.158796787261963,-0.7280705151833995,-0.03944632057239567,0.07324304698438874,18.457247840065964
118,+1.27%,,0.00815,492.591M,,320.286M,Osmosis USD,0.650207,-19736233.485351212,OSMO-USD,7.978M,118,7.978M,7.978M,-0.7273200134864952,USD,309361664.0,1.6136986301369862,0.6280297636985779,-0.8971589267138226,-0.0637966360478046,0.055804736607411,14.062793625067572
119,-0.65%,,-0.0249,80.125M,,304.883M,Mask Network USD,3.8051,-8411756.783026632,MASK8536-USD,84.663M,119,84.663M,84.663M,-0.5885073421058562,USD,335859488.0,2.2246575342465755,4.191694259643555,-0.6130601466666623,-0.025045464200274824,0.09713448871758773,24.477891156832108
120,-0.13%,,-0.0014,273.2M,,303.873M,USDJ USD,1.1123,2324980.608839472,USDJ-USD,1.498M,120,1.498M,1.498M,0.03792970920094074,USD,305722272.0,3.0904109589041098,1.119040608406067,0.02570266399814528,0.007604878092883831,0.013411746665706405,3.379760159758014
121,+1.95%,,0.001006,5.726B,,301.664M,Oasis Network USD,0.052686,1559405.9528487825,ROSE-USD,39.175M,121,39.175M,39.175M,0.14783912310240388,USD,308309984.0,2.4904109589041097,0.05384651571512222,0.09519465795766373,0.005057915843713912,0.07468621283340696,18.820925634018554
122,-0.59%,,-0.000194,9B,,296.098M,NEM USD,0.0329,-4270736.109534639,XEM-USD,8.142M,122,8.142M,8.142M,-0.29011377371814107,USD,299896704.0,5.52054794520548,0.03332185372710228,-0.23656970615921183,-0.014240690386295938,0.06592157049761863,16.612235765399895
123,+0.30%,,0.000726,1.214B,,295.589M,SingularityNET USD,0.243389,-2889138.9278881233,AGIX-USD,50.44M,123,50.44M,50.44M,-0.2809377519072461,USD,317995552.0,5.326027397260274,0.2617093622684479,-0.22770260813183732,-0.009085469622820773,0.09945350277010843,25.062282698067325
124,+0.33%,,0.03,28.521M,,295.515M,Ethereum Name Service USD,10.36,-11000212.091953173,ENS-USD,19.491M,124,19.491M,19.491M,-0.6063124808712221,USD,302521056.0,1.5178082191780822,10.606864929199219,-0.6435995652570862,-0.03636180647192099,0.07023761404071505,17.699878738260193
125,-1.77%,,-2.02,2.59M,,289.409M,Gnosis USD,111.76,821039.0569356425,GNO-USD,2.337M,125,2.337M,2.337M,0.06394392846012842,USD,297625184.0,5.52054794520548,114.93147277832031,0.042793528932105314,0.002758634353118594,0.06155784684129811,15.512577404007123
126,+1.22%,,2e-05,173.467B,,286.965M,Holo USD,0.001654,1782723.317478841,HOT2682-USD,15.077M,126,15.077M,15.077M,0.1534222324947292,USD,299997792.0,4.7095890410958905,0.0017294188728556037,0.09854468811628005,0.005942454794730092,0.06580619679506364,16.583161592356035
127,-0.05%,,-0.0005,283.222M,,285.792M,Liquity USD USD,1.0091,625374.8468393917,LUSD-USD,4.394M,127,4.394M,4.394M,0.006808830411440425,USD,284927840.0,2.0356164383561643,1.005010962486267,0.004684959623869564,0.0021948534296943106,0.008470319414959434,2.134520492569777
128,+0.58%,,0.00026,6.132B,,278.06M,Theta Fuel USD,0.045346,2261421.5800523637,TFUEL-USD,9.661M,128,9.661M,9.661M,0.255531934351213,USD,270773696.0,4.13972602739726,0.04410334676504135,0.1571094585858648,0.008351703335512928,0.07464947058554741,18.811666587557948
129,-1.42%,,-0.04,100M,,276.665M,MX TOKEN USD,2.7666,9710776.465235082,MX-USD,5.131M,129,5.131M,5.131M,1.3196759305069863,USD,285411648.0,3.6465753424657534,2.854116678237915,0.5809307607680853,0.034023756680158626,0.0677550341771373,17.074268612638598
130,-0.88%,,-0.33,7.291M,,274.565M,Chia USD,37.66,-20027078.700896155,XCH-USD,3.572M,130,3.572M,3.572M,-0.7880636613682582,USD,270196768.0,2.0383561643835617,36.757083892822266,-1.0711514339657413,-0.07412034884479504,0.057347287144264056,14.451516360354542
131,-1.46%,,-0.005791,699.004M,,273.431M,DeFiChain USD,0.391173,3846395.3736795085,DFI-USD,5.904M,131,5.904M,5.904M,0.2977275465103997,USD,253121664.0,2.871232876712329,0.3607423007488251,0.17993124059221724,0.015195836314032403,0.04698740133398117,11.840825136163254
132,-0.06%,,-0.0014,104.651M,,272.765M,Qtum USD,2.6064,-3045885.3011708064,QTUM-USD,36.899M,132,36.899M,36.899M,-0.23805120177557093,USD,278555136.0,5.52054794520548,2.6615214347839355,-0.18770611427409165,-0.010934586756895433,0.06812013562048691,17.166274176362702
133,-3.39%,,-0.1933,49.45M,,272.75M,Balancer USD,5.5156,-3483123.9439686183,BAL-USD,5.154M,133,5.154M,5.154M,-0.2696078840383297,USD,273653472.0,2.8958904109589043,5.529928207397461,-0.21690899578679862,-0.01272822858234599,0.0676252769748969,17.04156979767402
134,-1.94%,,-0.7,7.455M,,264.757M,Compound USD,35.51,-2094135.68757641,COMP5692-USD,16.46M,134,16.46M,16.46M,-0.18366132247270928,USD,266807168.0,2.915068493150685,35.77405548095703,-0.1401023094859977,-0.007848873413987175,0.07083329240456321,17.84998968594993
135,+2.98%,,0.000871,8.702B,,262.26M,Threshold USD,0.030137,-14027246.444654126,T-USD,16.963M,135,16.963M,16.963M,-0.716378749367138,USD,239893744.0,1.263013698630137,0.027555715292692184,-0.8699975889487056,-0.05847274802069922,0.05904240011936764,14.878684830080646
136,-0.41%,,-0.000109,10B,,261.342M,Ankr USD,0.026134,1596824.4567877713,ANKR-USD,29.965M,136,29.965M,29.965M,0.17270464034062516,USD,262358192.0,4.2,0.02623581886291504,0.10999126120840313,0.006086428804128103,0.0717125383061193,18.071559653142064
137,-0.87%,,-0.000182,12.518B,,261.203M,Ravencoin USD,0.020866,-509120.338532342,RVN-USD,8.425M,137,8.425M,8.425M,-0.04696981709125314,USD,279616832.0,5.189041095890411,0.022295789793133736,-0.033214776710019434,-0.0018207785807842283,0.07238918058198732,18.242073506660805
138,+0.68%,,0.003496,498.37M,,257.296M,Celo USD,0.516276,-1347692.4502372388,CELO-USD,7.345M,138,7.345M,7.345M,-0.13230187834878993,USD,271625920.0,2.9863013698630136,0.5450288653373718,-0.09797719329928595,-0.004961575280581613,0.0783618839020621,19.74719474331965
139,-3.03%,,-0.029738,269.763M,,257.085M,Terra USD,0.953004,-13519717.353688309,LUNA20314-USD,53.88M,139,53.88M,53.88M,-0.8469195387817565,USD,260962752.0,0.9671232876712329,0.9533910155296326,-1.295757492020744,-0.05180707687236648,0.09925081900053652,25.011206388135204
140,-8.93%,,-0.000527,47.57B,,255.807M,JasmyCoin USD,0.005377,-12579347.845071297,JASMY-USD,309.298M,140,309.298M,309.298M,-0.9151774621700318,USD,234564944.0,2.26027397260274,0.004930942784994841,-1.70337777202832,-0.05362842217834263,0.12604203757493213,31.762593468882894
141,-0.93%,,-0.36,6.769M,,254.748M,LINK USD,37.63,2772605.982640044,LN-USD,415300,141,415300,415300,0.3917729164925088,USD,248182224.0,3.2,36.664283752441406,0.22823495973415142,0.011171654190027904,0.08107074111439792,20.429826760828277
142,-1.41%,,-0.0,"115,113.336T",,254.567M,Baby Doge Coin USD,0.0,,BABYDOGE-USD,6.321M,142,6.321M,6.321M,inf,USD,325142304.0,1.9287671232876713,2.1326476140615114e-09,inf,,,
143,-0.02%,,-0.0,14.94M,,248.72M,Decred USD,16.65,-1413589.9136241996,DCR-USD,1.195M,143,1.195M,1.195M,-0.10973768574082499,USD,260271616.0,5.52054794520548,17.404245376586914,-0.080252765449055,-0.00543121042297674,0.0586357975764128,14.776220989256027
144,-0.90%,,-0.002152,1.045B,,246.387M,Audius USD,0.235712,929540.5963425147,AUDIO-USD,8.518M,144,8.518M,8.518M,0.11466952124797913,USD,264751568.0,2.5643835616438357,0.25328072905540466,0.07494961042404846,0.0035109918455422133,0.0847108458431603,21.347133152476395
145,-0.65%,,-179.1,8969,,245.774M,Huobi BTC USD,27401.14,6574393.070248737,HBTC-USD,49539,145,49539,49539,0.43483655863532933,USD,242587136.0,2.684931506849315,27045.791015625,0.2560671482700602,0.027101161168944825,0.03749431513017738,9.448567412804701
146,+0.98%,,0.002436,956.542M,,239.223M,ICON USD,0.250091,-2646035.059812338,ICX-USD,71.615M,146,71.615M,71.615M,-0.24039873180216165,USD,256465616.0,5.52054794520548,0.26802337169647217,-0.18983652296520537,-0.010317309201449984,0.07301511671961339,18.399809413342574
147,-1.14%,,-0.004819,564.021M,,235.628M,Solar USD,0.417764,1160254.5254091695,SXP-USD,36.312M,147,36.312M,36.312M,0.1725248771614485,USD,243051424.0,3.7260273972602738,0.43039804697036743,0.10988542042119813,0.004773699764084367,0.09134492682601993,23.018921560157022
148,+1.13%,,0.000578,4.501B,,232.518M,Astar USD,0.05166,-9399517.584663903,ASTR-USD,6.877M,148,6.877M,6.877M,-0.5973700454091176,USD,242474368.0,1.326027397260274,0.05381174385547638,-0.6280926469938775,-0.038764994676319366,0.06429592367227027,16.202572765412107
149,+2.16%,,0.005734,858.46M,,232.418M,STEPN USD,0.270738,5252002.555252122,GMT18069-USD,50.559M,149,50.559M,50.559M,1.1082120714387473,USD,244734800.0,1.1863013698630136,0.28440141677856445,0.5149362675331612,0.02145997445092452,0.09521902701744933,23.99519480839723
150,+2.75%,,0.182,33.395M,,227.324M,Arweave USD,6.8072,6674828.516902971,AR-USD,15.134M,150,15.134M,15.134M,1.3439792472859637,USD,228212640.0,2.9726027397260273,6.833797931671143,0.5881265878586704,0.02924828579566395,0.07979392988739961,20.108070331624702
151,+1.16%,,0.15,17.514M,,226.761M,Bitcoin Gold USD,12.95,-4050737.133114995,BTG-USD,1.99M,151,1.99M,1.99M,-0.3649350627250615,USD,223770832.0,5.52054794520548,12.776739120483398,-0.3134659219644084,-0.018102167726287914,0.06871621164692042,17.316485335023945
152,-5.09%,,-367.98,32963,,226.087M,yearn.finance USD,6858.8,5094601.697954253,YFI-USD,34.998M,152,34.998M,34.998M,0.8963705667484752,USD,224801328.0,2.824657534246575,6816.28173828125,0.44182285341341976,0.02266268506187051,0.07736352892592264,19.495609289332506
153,+4.00%,,0.55,15.576M,,221.63M,LUKSO USD,14.23,8387491.276814636,LYXE-USD,2.265M,153,2.265M,2.265M,2.4250520920938285,USD,206271888.0,2.978082191780822,13.243001937866211,1.0644290313671778,0.04066230914032568,0.10387813227898006,26.177289334302976
154,-1.92%,,-0.0399,107.819M,,219.698M,EthereumPoW USD,2.0377,-29298680.24842807,ETHW-USD,7.327M,154,7.327M,7.327M,-0.9931870094927171,USD,227818032.0,0.7726027397260274,2.1129674911499023,-3.4444078859450684,-0.12860562437141967,0.10628061819607568,26.78271578541107
155,-2.78%,,-0.0435,143.943M,,219.248M,DAO Maker USD,1.5232,-3230727.0292181345,DAO-USD,9.635M,155,9.635M,9.635M,-0.286862517008057,USD,203649328.0,2.265753424657534,1.4147961139678955,-0.23341486460022745,-0.01586416739473913,0.05838626381403904,14.713338481137837
156,+0.12%,,0.000273,1B,,218.894M,Golem USD,0.218894,-1304.0857409959888,GLM-USD,3.016M,156,3.016M,3.016M,-0.0001487350809510346,USD,215183232.0,5.52054794520548,0.21518322825431824,-0.0001026959672983466,-6.060350190278714e-06,0.06724424611783064,16.94555002169332
157,+0.52%,,0.13,8.47M,,217.571M,Kusama USD,25.69,6320088.264471939,KSM-USD,14.943M,157,14.943M,14.943M,1.1722536271188466,USD,220800352.0,3.43013698630137,26.068218231201172,0.5355967724792577,0.028623542522576862,0.07425300401228928,18.7117570110969
158,-1.14%,,-0.005412,463.544M,,217.106M,Blur USD,0.468362,-9110136.233997447,BLUR-USD,74.232M,158,74.232M,74.232M,-0.7269699950373292,USD,221127072.0,0.25205479452054796,0.4708217680454254,-0.8962732672608683,-0.04119864723753701,0.08632904689665043,21.75491981795591
159,-0.01%,,-1e-06,9.448B,,212.562M,IoTeX USD,0.022499,-426517.6297715892,IOTX-USD,8.896M,159,8.896M,8.896M,-0.05434000483346113,USD,217912752.0,4.980821917808219,0.02306588552892208,-0.03857477067072532,-0.001957286234316334,0.07820751206685941,19.708293040848574
160,+0.01%,,0.0001,210M,,210.144M,Edgecoin USD,1.0007,-25871.943989653653,EDGT-USD,20.728M,160,20.728M,20.728M,-0.0006693655508569485,USD,209997072.0,2.052054794520548,0.9999860525131226,-0.000462292050276486,-0.000123201451064297,0.014890183899250783,3.7523263426111972
161,-0.08%,,-0.000808,215.162M,,209.69M,Ronin USD,0.974566,-7694829.480555461,RON14101-USD,2.321M,161,2.321M,2.321M,-0.5455393198894403,USD,214832720.0,1.2986301369863014,0.9927698373794556,-0.5444883784706481,-0.035817772453634905,0.060323912418932306,15.201625929570941
162,-0.88%,,-0.00014,13.268B,,208.704M,Harmony USD,0.01573,-414435.9828055154,ONE3945-USD,22.418M,162,22.418M,22.418M,-0.05406361795050374,USD,223005776.0,3.958904109589041,0.01679772324860096,-0.038373014591523855,-0.0018584091866997894,0.0819377500479826,20.648313012091613
163,-1.50%,,-0.000355,8.902B,,207.958M,JUST USD,0.023361,2852111.402683021,JST-USD,11.203M,163,11.203M,11.203M,0.4025320146018885,USD,209266736.0,3.0273972602739727,0.02350762113928795,0.23355165646885004,0.013629071954766002,0.0680011295450464,17.136284645351694
164,+1.57%,,0.012804,250.487M,,207.621M,WEMIX USD,0.828866,1962850.0723611896,WEMIX-USD,5.839M,164,5.839M,5.839M,0.4130024406826107,USD,220638880.0,2.547945205479452,0.8788962364196777,0.23868668880438731,0.0088962111861753,0.10646885288529458,26.830150927094234
165,+4.49%,,0.001266,6.977B,,205.519M,Gala USD,0.029456,6198281.354680299,GALA-USD,248.04M,165,248.04M,248.04M,2.1362853674893714,USD,223927968.0,2.66027397260274,0.03209421783685684,0.8151924289972335,0.02767979993763128,0.11686827934261766,29.45080639433965
166,+0.10%,,0.000889,230.18M,,205.047M,SushiSwap USD,0.890814,-2243370.8889782685,SUSHI-USD,25.101M,166,25.101M,25.101M,-0.31403759343376003,USD,210544576.0,2.717808219178082,0.9143198728561401,-0.2602382967884793,-0.010655087542973648,0.09692005342588964,24.42385346332419
167,-3.22%,,-0.0083,821.161M,,204.787M,Fetch.ai USD,0.249387,-830771.937356013,FET-USD,53.116M,167,53.116M,53.116M,-0.11067307170278629,USD,204008816.0,4.210958904109589,0.24882304668426514,-0.08097855178555628,-0.00407223547317687,0.07891082467679694,19.88552781855283
168,+0.21%,,0.000246,1.709B,,203.735M,GensoKishi Metaverse USD,0.119191,-458301.5589023535,MV-USD,1.331M,168,1.331M,1.331M,-0.6222237405455382,USD,11393104.0,1.2986301369863014,0.1135755330324173,-0.6720827329669988,-0.04022622446897294,0.0662999077665953,16.707576757182018
169,+0.24%,,0.0034,143.935M,,202.862M,Helium USD,1.4094,3792724.171447945,HNT-USD,2.77M,169,2.77M,2.77M,0.7164797611234219,USD,195752592.0,2.9397260273972603,1.3600085973739624,0.3730121557596134,0.01937509042765546,0.07639742239278777,19.25215044298252
170,+1.34%,,0.004245,613.099M,,196.874M,Ocean Protocol USD,0.321113,4022445.472486962,OCEAN-USD,22.474M,170,22.474M,22.474M,0.8129161964061367,USD,202675952.0,4.032876712328767,0.3305761516094208,0.4107508223603265,0.01984668350040345,0.08212775604356325,20.696194522977937
